resultId,raceId,driverId,constructorId,number,grid,position,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
23999,999,840,3,18,18,,0.0,53,35,19,1:18.861,208.802,5
24000,999,20,6,5,1,,0.0,51,39,6,1:17.290,213.046,3
24001,999,845,3,35,12,,0.0,51,36,20,1:18.934,208.609,5
24002,999,817,9,3,20,,0.0,27,22,18,1:18.262,210.400,5
24003,1000,1,131,44,1,1,25.0,70,63,4,1:21.107,194.454,1
24004,1000,20,6,5,4,2,18.0,70,70,2,1:20.056,197.007,1
24005,1000,8,6,7,3,3,15.0,70,55,3,1:20.292,196.428,1
24006,1000,817,9,3,12,4,12.0,70,46,1,1:20.012,197.115,1
24007,1000,822,131,77,2,5,10.0,70,39,8,1:21.736,192.957,1
24008,1000,842,5,10,6,6,8.0,70,64,7,1:21.685,193.078,1
24009,1000,825,210,20,9,7,6.0,69,60,6,1:21.302,193.987,11
24010,1000,4,1,14,11,8,4.0,69,68,9,1:22.090,192.125,11
24011,1000,832,4,55,5,9,2.0,69,58,13,1:22.774,190.538,11
24012,1000,154,210,8,10,10,1.0,69,58,10,1:22.606,190.925,11
24013,1000,843,5,28,8,11,0.0,69,62,11,1:22.612,190.911,11
24014,1000,807,4,27,13,12,0.0,69,69,5,1:21.261,194.085,11
24015,1000,839,10,31,18,13,0.0,69,63,14,1:22.876,190.303,11
24016,1000,815,10,11,19,14,0.0,69,56,16,1:23.263,189.419,11
24017,1000,828,15,9,14,15,0.0,68,53,17,1:23.671,188.495,12
24018,1000,845,3,35,20,16,0.0,68,53,18,1:23.708,188.412,12
24019,1000,840,3,18,15,17,0.0,68,51,12,1:22.660,190.800,12
24020,1000,838,1,2,16,,0.0,49,46,15,1:23.077,189.843,6
24021,1000,830,9,33,7,,0.0,5,5,19,1:23.985,187.790,75
24023,1001,20,6,5,2,1,25.0,44,25,2,1:46.644,236.435,1
24024,1001,1,131,44,1,2,18.0,44,23,3,1:46.721,236.264,1
24025,1001,830,9,33,7,3,15.0,44,36,4,1:46.946,235.767,1
24026,1001,822,131,77,19,4,12.0,44,32,1,1:46.286,237.231,1
24027,1001,815,10,11,4,5,10.0,44,38,7,1:48.080,233.293,1
24028,1001,839,10,31,3,6,8.0,44,35,6,1:48.078,233.298,1
24029,1001,154,210,8,5,7,6.0,44,35,8,1:48.283,232.856,1
24030,1001,825,210,20,9,8,4.0,44,36,5,1:47.937,233.602,1
24031,1001,842,5,10,10,9,2.0,44,36,9,1:48.588,232.202,1
24032,1001,828,15,9,13,10,1.0,43,35,11,1:48.694,231.976,11
24033,1001,832,4,55,14,11,0.0,43,32,10,1:48.670,232.027,11
24034,1001,845,3,35,16,12,0.0,43,42,14,1:49.113,231.085,11
24035,1001,840,3,18,17,13,0.0,43,39,16,1:49.287,230.717,11
24036,1001,843,5,28,11,14,0.0,43,33,12,1:48.756,231.843,11
24037,1001,838,1,2,18,15,0.0,43,38,13,1:48.956,231.418,11
24038,1001,817,9,3,8,,0.0,28,27,15,1:49.242,230.812,31
24039,1001,8,6,7,6,,0.0,8,6,17,1:54.320,220.559,23
24043,1002,1,131,44,3,1,25.0,53,30,1,1:22.497,252.794,1
24044,1002,8,6,7,1,2,18.0,53,28,4,1:23.515,249.713,1
24045,1002,822,131,77,4,3,15.0,53,39,3,1:22.907,251.544,1
24046,1002,20,6,5,2,4,12.0,53,51,2,1:22.505,252.770,1
24047,1002,830,9,33,5,5,10.0,53,41,6,1:23.609,249.432,1
24048,1002,839,10,31,8,7,8.0,53,48,12,1:24.243,247.555,1
24049,1002,815,10,11,14,8,6.0,53,44,11,1:24.179,247.743,1
24050,1002,832,4,55,7,9,4.0,53,43,5,1:23.529,249.671,1
24051,1002,840,3,18,10,10,2.0,52,52,9,1:24.056,248.106,11
24052,1002,845,3,35,12,11,1.0,52,39,14,1:24.580,246.568,11
24053,1002,844,15,16,15,12,0.0,52,52,8,1:23.768,248.959,11
24054,1002,838,1,2,17,13,0.0,52,52,13,1:24.504,246.790,11
24055,1002,807,4,27,20,14,0.0,52,47,16,1:24.772,246.010,11
24056,1002,842,5,10,9,15,0.0,52,47,10,1:24.059,248.097,11
24057,1002,828,15,9,18,16,0.0,52,46,15,1:24.767,246.024,11
24058,1002,825,210,20,11,17,0.0,52,44,7,1:23.768,248.959,11
24059,1002,817,9,3,19,,0.0,23,46,18,1:25.692,243.369,5
24060,1002,4,1,14,13,,0.0,9,18,17,1:25.229,244.691,5
24061,1002,843,5,28,16,,0.0,0,6,19,1:27.009,239.685,23
24063,1003,1,131,44,1,1,25.0,61,56,2,1:42.913,177.108,1
24064,1003,830,9,33,2,2,18.0,61,54,5,1:43.345,176.368,1
24065,1003,20,6,5,3,3,15.0,61,48,6,1:44.669,174.137,1
24066,1003,822,131,77,4,4,12.0,61,42,8,1:44.720,174.052,1
24067,1003,8,6,7,5,5,10.0,61,46,7,1:44.715,174.061,1
24068,1003,817,9,3,6,6,8.0,61,59,3,1:43.120,176.753,1
24069,1003,4,1,14,11,7,6.0,61,57,4,1:43.164,176.677,1
24070,1003,832,4,55,12,8,4.0,60,50,12,1:45.211,173.240,11
24071,1003,844,15,16,13,9,2.0,60,57,11,1:45.203,173.253,11
24072,1003,807,4,27,10,10,1.0,60,53,19,1:46.093,171.800,11
24073,1003,828,15,9,14,11,0.0,60,50,10,1:45.169,173.309,11
24074,1003,838,1,2,18,12,0.0,60,50,14,1:45.555,172.675,11
24075,1003,842,5,10,15,13,0.0,60,56,18,1:46.063,171.848,11
24076,1003,840,3,18,20,14,0.0,60,53,17,1:46.033,171.897,11
24077,1003,154,210,8,8,15,0.0,60,57,16,1:45.904,172.106,11
24078,1003,815,10,11,7,16,0.0,60,48,13,1:45.389,172.947,11
24079,1003,843,5,28,17,17,0.0,60,38,9,1:44.889,173.772,11
24080,1003,825,210,20,16,18,0.0,59,50,1,1:41.905,178.860,12
24081,1003,845,3,35,19,19,0.0,59,48,15,1:45.902,172.110,12
24083,1004,1,131,44,2,1,25.0,53,50,2,1:35.916,219.492,1
24084,1004,822,131,77,1,2,18.0,53,50,1,1:35.861,219.617,1
24085,1004,20,6,5,3,3,15.0,53,50,3,1:35.990,219.322,1
24086,1004,8,6,7,4,4,12.0,53,47,6,1:36.611,217.913,1
24087,1004,830,9,33,19,5,10.0,53,45,4,1:36.283,218.655,1
24088,1004,817,9,3,18,6,8.0,53,41,5,1:36.345,218.514,1
24089,1004,844,15,16,7,7,6.0,53,52,9,1:38.107,214.590,1
24090,1004,825,210,20,5,8,4.0,52,52,8,1:38.015,214.791,11
24091,1004,839,10,31,6,9,2.0,52,52,12,1:38.366,214.025,11
24092,1004,815,10,11,8,10,1.0,52,47,11,1:38.300,214.168,11
24093,1004,154,210,8,9,11,0.0,52,46,10,1:38.244,214.290,11
24094,1004,807,4,27,12,12,0.0,52,52,13,1:39.108,212.422,11
24095,1004,828,15,9,10,13,0.0,52,39,7,1:37.931,214.975,11
24096,1004,4,1,14,16,14,0.0,52,44,15,1:39.590,211.394,11
24097,1004,840,3,18,14,15,0.0,52,44,14,1:39.435,211.724,11
24098,1004,838,1,2,15,16,0.0,51,41,18,1:39.922,210.692,12
24099,1004,832,4,55,11,17,0.0,51,35,16,1:39.731,211.095,12
24100,1004,845,3,35,13,18,0.0,51,43,17,1:39.838,210.869,12
24101,1004,842,5,10,17,,0.0,4,3,19,1:44.071,202.292,23
24102,1004,843,5,28,20,,0.0,4,2,20,1:45.852,198.889,23
24103,1005,1,131,44,1,1,25.0,53,51,2,1:32.785,225.307,1
24104,1005,822,131,77,2,2,18.0,53,46,3,1:33.110,224.521,1
24105,1005,830,9,33,3,3,15.0,53,50,6,1:33.367,223.903,1
24106,1005,817,9,3,15,4,12.0,53,50,4,1:33.187,224.336,1
24107,1005,8,6,7,4,5,10.0,53,28,12,1:34.223,221.869,1
24108,1005,20,6,5,8,6,8.0,53,53,1,1:32.318,226.447,1
24109,1005,815,10,11,9,7,6.0,53,43,9,1:34.073,222.223,1
24110,1005,154,210,8,5,8,4.0,53,47,15,1:34.786,220.551,1
24111,1005,839,10,31,11,9,2.0,53,50,14,1:34.670,220.821,1
24112,1005,832,4,55,13,10,1.0,52,50,11,1:34.197,221.930,11
24113,1005,842,5,10,7,11,0.0,52,35,10,1:34.133,222.081,11
24114,1005,828,15,9,20,12,0.0,52,8,19,1:36.294,217.097,11
24115,1005,843,5,28,6,13,0.0,52,30,16,1:34.857,220.386,11
24116,1005,4,1,14,18,14,0.0,52,28,7,1:33.943,222.530,11
24117,1005,838,1,2,19,15,0.0,52,25,18,1:35.023,220.001,11
24118,1005,845,3,35,17,16,0.0,52,41,8,1:33.985,222.431,11
24119,1005,840,3,18,14,17,0.0,52,41,5,1:33.354,223.934,11
24120,1005,844,15,16,10,,0.0,38,37,13,1:34.515,221.183,26
24121,1005,807,4,27,16,,0.0,37,32,17,1:34.934,220.207,5
24122,1005,825,210,20,12,,0.0,8,6,20,1:39.908,209.244,130
24123,1006,8,6,7,2,1,25.0,56,45,5,1:38.482,201.527,1
24124,1006,830,9,33,18,2,18.0,56,45,2,1:38.246,202.011,1
24125,1006,1,131,44,1,3,15.0,56,40,1,1:37.392,203.782,1
24126,1006,20,6,5,5,4,12.0,56,41,3,1:38.280,201.941,1
24127,1006,822,131,77,3,5,10.0,56,46,4,1:38.470,201.551,1
24128,1006,807,4,27,7,6,8.0,56,51,8,1:39.548,199.369,1
24129,1006,832,4,55,11,7,6.0,56,45,11,1:39.858,198.750,1
24130,1006,815,10,11,10,8,4.0,56,45,13,1:39.992,198.483,1
24131,1006,843,5,28,20,9,2.0,55,32,6,1:38.963,200.547,11
24132,1006,828,15,9,16,10,1.0,55,36,9,1:39.569,199.327,11
24133,1006,838,1,2,17,11,0.0,55,52,12,1:39.915,198.636,11
24134,1006,842,5,10,19,12,0.0,55,33,14,1:40.098,198.273,11
24135,1006,845,3,35,14,13,0.0,55,42,7,1:39.240,199.987,11
24136,1006,840,3,18,15,14,0.0,54,38,10,1:39.646,199.173,12
24137,1006,844,15,16,9,,0.0,31,12,16,1:40.522,197.437,130
24138,1006,817,9,3,4,,0.0,8,49,15,1:40.433,197.612,84
24139,1006,154,210,8,8,,0.0,2,12,18,1:41.982,194.610,130
24140,1006,4,1,14,13,,0.0,1,5,17,1:40.933,196.633,4
24143,1007,830,9,33,2,1,25.0,71,66,2,1:19.186,195.670,1
24144,1007,20,6,5,4,2,18.0,71,49,4,1:19.522,194.844,1
24145,1007,8,6,7,6,3,15.0,71,19,5,1:20.334,192.874,1
24146,1007,1,131,44,3,4,12.0,71,49,8,1:20.728,191.933,1
24147,1007,822,131,77,5,5,10.0,70,65,1,1:18.741,196.776,11
24148,1007,807,4,27,7,6,8.0,69,67,7,1:20.637,192.150,12
24149,1007,844,15,16,9,7,6.0,69,67,6,1:20.537,192.388,12
24150,1007,838,1,2,15,8,4.0,69,14,11,1:21.921,189.138,12
24151,1007,828,15,9,10,9,2.0,69,18,14,1:22.440,187.947,12
24152,1007,842,5,10,20,10,1.0,69,69,17,1:22.755,187.232,12
24153,1007,839,10,31,11,11,0.0,69,6,15,1:22.629,187.517,12
24154,1007,840,3,18,17,12,0.0,69,27,18,1:22.983,186.717,12
24155,1007,845,3,35,19,13,0.0,69,66,16,1:22.640,187.492,12
24156,1007,843,5,28,14,14,0.0,69,26,13,1:22.438,187.952,12
24157,1007,825,210,20,16,15,0.0,69,45,10,1:21.874,189.246,12
24158,1007,154,210,8,18,16,0.0,68,46,9,1:21.370,190.419,13
24159,1007,817,9,3,1,,0.0,61,57,3,1:19.462,194.991,5
24160,1007,815,10,11,13,,0.0,38,6,19,1:23.545,185.461,23
24161,1007,832,4,55,8,,0.0,28,6,12,1:22.386,188.070,22
24162,1007,4,1,14,12,,0.0,3,3,20,1:24.197,184.025,5
24163,1008,1,131,44,1,1,25.0,71,70,7,1:11.795,216.065,1
24164,1008,830,9,33,5,2,18.0,71,61,4,1:11.578,216.720,1
24165,1008,8,6,7,4,3,15.0,71,64,6,1:11.769,216.143,1
24166,1008,817,9,3,11,4,12.0,71,62,3,1:11.343,217.434,1
24167,1008,822,131,77,3,5,10.0,71,65,1,1:10.540,219.909,1
24168,1008,20,6,5,2,6,8.0,71,71,2,1:10.831,219.005,1
24169,1008,844,15,16,7,7,6.0,71,70,8,1:12.082,215.204,1
24170,1008,154,210,8,8,8,4.0,71,71,12,1:12.362,214.372,1
24171,1008,825,210,20,10,9,2.0,71,67,10,1:12.206,214.835,1
24172,1008,815,10,11,12,10,1.0,70,58,13,1:12.472,214.046,11
24173,1008,843,5,28,16,11,0.0,70,53,15,1:12.949,212.647,11
24174,1008,832,4,55,15,12,0.0,70,50,9,1:12.169,214.945,11
24175,1008,842,5,10,9,13,0.0,70,55,17,1:13.822,210.132,11
24176,1008,838,1,2,20,14,0.0,70,68,16,1:12.968,212.591,11
24177,1008,839,10,31,18,15,0.0,70,70,11,1:12.352,214.401,11
24178,1008,845,3,35,14,16,0.0,69,52,19,1:14.262,208.887,12
24179,1008,4,1,14,17,17,0.0,69,57,14,1:12.643,213.542,12
24180,1008,840,3,18,19,18,0.0,69,68,5,1:11.751,216.197,12
24181,1008,807,4,27,13,,0.0,32,30,18,1:14.029,209.544,25
24182,1008,828,15,9,6,,0.0,20,3,20,1:15.281,206.059,4
24183,1009,1,131,44,1,1,25.0,55,53,5,1:41.357,197.267,1
24184,1009,20,6,5,3,2,18.0,55,54,1,1:40.867,198.225,1
24185,1009,830,9,33,6,3,15.0,55,51,6,1:41.909,196.198,1
24186,1009,817,9,3,5,4,12.0,55,35,3,1:41.249,197.477,1
24187,1009,822,131,77,2,5,10.0,55,42,2,1:40.953,198.056,1
24188,1009,832,4,55,11,6,8.0,55,54,4,1:41.351,197.278,1
24189,1009,844,15,16,8,7,6.0,55,54,10,1:42.876,194.354,1
24190,1009,815,10,11,14,8,4.0,55,53,8,1:42.816,194.467,1
24191,1009,154,210,8,7,9,2.0,54,54,11,1:43.195,193.753,11
24192,1009,825,210,20,13,10,1.0,54,53,9,1:42.822,194.456,11
24193,1009,4,1,14,15,11,0.0,54,53,7,1:42.393,195.271,11
24194,1009,843,5,28,16,12,0.0,54,53,17,1:44.174,191.932,11
24195,1009,840,3,18,20,13,0.0,54,53,16,1:44.033,192.192,11
24196,1009,838,1,2,18,14,0.0,54,53,12,1:43.249,193.652,11
24197,1009,845,3,35,19,15,0.0,54,54,14,1:43.831,192.566,11
24198,1009,842,5,10,17,,0.0,46,42,15,1:43.988,192.276,5
24199,1009,839,10,31,9,,0.0,44,41,13,1:43.591,193.012,5
24200,1009,828,15,9,12,,0.0,24,22,19,1:46.077,188.489,75
24201,1009,8,6,7,4,,0.0,6,5,18,1:45.198,190.064,75
24203,1010,822,131,77,2,1,26.0,58,57,1,1:25.580,223.075,1
24204,1010,1,131,44,1,2,18.0,58,57,2,1:26.057,221.839,1
24205,1010,830,9,33,4,3,15.0,58,57,3,1:26.256,221.327,1
24206,1010,20,6,5,3,4,12.0,58,16,8,1:27.954,217.054,1
24207,1010,844,6,16,5,5,10.0,58,58,4,1:26.926,219.621,1
24208,1010,825,210,20,7,6,8.0,58,56,9,1:28.182,216.493,1
24209,1010,807,4,27,11,7,6.0,57,52,12,1:28.444,215.851,11
24210,1010,8,51,7,9,8,4.0,57,52,11,1:28.270,216.277,11
24211,1010,840,211,18,16,9,2.0,57,29,7,1:27.568,218.011,11
24212,1010,826,5,26,15,10,1.0,57,39,6,1:27.448,218.310,11
24213,1010,842,9,10,17,11,0.0,57,39,5,1:27.229,218.858,11
24214,1010,846,1,4,8,12,0.0,57,17,16,1:28.555,215.581,11
24215,1010,815,211,11,10,13,0.0,57,41,15,1:28.485,215.751,11
24216,1010,848,5,23,13,14,0.0,57,43,10,1:28.188,216.478,11
24217,1010,841,51,99,14,15,0.0,57,29,14,1:28.479,215.766,11
24218,1010,847,3,63,19,16,0.0,56,55,17,1:28.713,215.197,12
24219,1010,9,3,88,20,17,0.0,55,30,18,1:29.284,213.821,13
24220,1010,154,210,8,6,,0.0,29,17,13,1:28.462,215.807,36
24221,1010,817,4,3,12,,0.0,28,18,19,1:29.848,212.478,137
24222,1010,832,1,55,18,,0.0,9,9,20,1:30.899,210.022,5
24223,1011,1,131,44,3,1,25.0,57,36,2,1:33.528,208.314,1
24224,1011,822,131,77,4,2,18.0,57,42,3,1:34.209,206.808,1
24225,1011,844,6,16,1,3,16.0,57,38,1,1:33.411,208.575,1
24226,1011,830,9,33,5,4,12.0,57,47,9,1:35.311,204.417,1
24227,1011,20,6,5,2,5,10.0,57,43,4,1:34.895,205.313,1
24228,1011,846,1,4,9,6,8.0,57,14,12,1:35.777,203.422,1
24229,1011,8,51,7,8,7,6.0,57,45,11,1:35.589,203.822,1
24230,1011,842,9,10,13,8,4.0,57,42,8,1:35.291,204.460,1
24231,1011,848,5,23,12,9,2.0,57,39,16,1:36.752,201.372,1
24232,1011,815,211,11,14,10,1.0,57,51,14,1:36.330,202.254,1
24233,1011,841,51,99,16,11,0.0,57,42,7,1:35.237,204.575,1
24234,1011,826,5,26,15,12,0.0,56,40,5,1:34.934,205.228,11
24235,1011,825,210,20,6,13,0.0,56,41,13,1:35.892,203.178,11
24236,1011,840,211,18,18,14,0.0,56,31,17,1:37.037,200.781,11
24237,1011,847,3,63,19,15,0.0,56,14,19,1:37.313,200.211,11
24238,1011,9,3,88,20,16,0.0,55,13,20,1:37.903,199.005,12
24239,1011,807,4,27,17,,0.0,53,14,6,1:35.215,204.623,5
24240,1011,817,4,3,10,,0.0,53,42,15,1:36.697,201.487,60
24241,1011,832,1,55,7,,0.0,53,42,10,1:35.586,203.829,130
24242,1011,154,210,8,11,,0.0,16,3,18,1:37.262,200.316,31
24243,1012,1,131,44,2,1,25.0,56,47,5,1:35.892,204.642,1
24244,1012,822,131,77,1,2,18.0,56,38,4,1:34.872,206.842,1
24245,1012,20,6,5,3,3,15.0,56,37,2,1:34.836,206.921,1
24246,1012,830,9,33,5,4,12.0,56,45,6,1:36.143,204.108,1
24247,1012,844,6,16,4,5,10.0,56,45,3,1:34.860,206.869,1
24248,1012,842,9,10,6,6,9.0,56,55,1,1:34.742,207.126,1
24249,1012,817,4,3,7,7,6.0,55,38,16,1:38.632,198.957,11
24250,1012,815,211,11,12,8,4.0,55,37,17,1:38.702,198.816,11
24251,1012,8,51,7,13,9,2.0,55,27,12,1:37.812,200.625,11
24252,1012,848,5,23,0,10,1.0,55,22,18,1:38.901,198.416,11
24253,1012,154,210,8,10,11,0.0,55,37,8,1:36.873,202.570,11
24254,1012,840,211,18,16,12,0.0,55,46,7,1:36.678,202.978,11
24255,1012,825,210,20,9,13,0.0,55,35,10,1:37.471,201.327,11
24256,1012,832,1,55,14,14,0.0,55,44,11,1:37.502,201.263,11
24257,1012,841,51,99,19,15,0.0,55,32,14,1:38.048,200.142,11
24258,1012,847,3,63,17,16,0.0,54,51,9,1:37.283,201.716,12
24259,1012,9,3,88,18,17,0.0,54,28,20,1:39.772,196.684,12
24260,1012,846,1,4,15,18,0.0,50,37,15,1:38.346,199.536,4
24261,1012,826,5,26,11,,0.0,41,27,13,1:37.975,200.291,4
24262,1012,807,4,27,8,,0.0,16,14,19,1:39.677,196.871,131
24263,1013,822,131,77,1,1,25.0,51,50,2,1:44.024,207.748,1
24264,1013,1,131,44,2,2,18.0,51,48,3,1:44.166,207.465,1
24265,1013,20,6,5,3,3,15.0,51,46,4,1:44.629,206.546,1
24266,1013,830,9,33,4,4,12.0,51,39,5,1:44.794,206.221,1
24267,1013,844,6,16,8,5,11.0,51,50,1,1:43.009,209.795,1
24268,1013,815,211,11,5,6,8.0,51,49,7,1:45.524,204.795,1
24269,1013,832,1,55,9,7,6.0,51,43,10,1:45.807,204.247,1
24270,1013,846,1,4,7,8,4.0,51,43,6,1:45.394,205.047,1
24271,1013,840,211,18,13,9,2.0,51,38,12,1:46.009,203.858,1
24272,1013,8,51,7,0,10,1.0,50,48,13,1:46.479,202.958,11
24273,1013,848,5,23,11,11,0.0,50,49,9,1:45.754,204.349,11
24274,1013,841,51,99,17,12,0.0,50,45,11,1:45.969,203.935,11
24275,1013,825,210,20,12,13,0.0,50,42,14,1:46.682,202.572,11
24276,1013,807,4,27,15,14,0.0,50,43,17,1:47.407,201.204,11
24277,1013,847,3,63,16,15,0.0,49,42,16,1:47.251,201.497,12
24278,1013,9,3,88,0,16,0.0,49,45,19,1:47.709,200.640,12
24279,1013,842,9,10,0,,0.0,38,34,8,1:45.712,204.430,7
24280,1013,154,210,8,14,,0.0,38,33,20,1:48.517,199.146,23
24281,1013,826,5,26,6,,0.0,33,28,18,1:47.681,200.692,4
24282,1013,817,4,3,10,,0.0,31,29,15,1:46.767,202.410,4
24283,1014,1,131,44,2,1,26.0,66,54,1,1:18.492,213.499,1
24284,1014,822,131,77,1,2,18.0,66,55,2,1:18.737,212.835,1
24285,1014,830,9,33,4,3,15.0,66,57,3,1:19.769,210.081,1
24286,1014,20,6,5,3,4,12.0,66,64,4,1:19.820,209.947,1
24287,1014,844,6,16,5,5,10.0,66,57,5,1:20.002,209.469,1
24288,1014,842,9,10,6,6,8.0,66,57,6,1:20.536,208.080,1
24289,1014,825,210,20,8,7,6.0,66,66,9,1:20.770,207.478,1
24290,1014,832,1,55,12,8,4.0,66,59,10,1:20.859,207.249,1
24291,1014,826,5,26,9,9,2.0,66,64,8,1:20.726,207.591,1
24292,1014,154,210,8,7,10,1.0,66,64,12,1:21.057,206.743,1
24293,1014,848,5,23,11,11,0.0,66,65,11,1:21.028,206.817,1
24294,1014,817,4,3,13,12,0.0,66,56,7,1:20.615,207.876,1
24295,1014,807,4,27,0,13,0.0,66,65,13,1:21.282,206.171,1
24296,1014,8,51,7,14,14,0.0,66,66,14,1:21.382,205.917,1
24297,1014,815,211,11,15,15,0.0,66,65,16,1:21.859,204.717,1
24298,1014,841,51,99,18,16,0.0,66,64,15,1:21.833,204.782,1
24299,1014,847,3,63,19,17,0.0,65,64,17,1:22.382,203.418,11
24300,1014,9,3,88,17,18,0.0,65,65,19,1:23.202,201.413,11
24301,1014,840,211,18,16,,0.0,44,28,20,1:23.226,201.355,4
24302,1014,846,1,4,10,,0.0,44,28,18,1:22.561,202.977,4
24306,1015,1,131,44,1,1,25.0,78,9,6,1:16.167,157.721,1
24307,1015,20,6,5,4,2,18.0,78,9,9,1:16.277,157.494,1
24308,1015,822,131,77,2,3,15.0,78,65,2,1:15.163,159.828,1
24309,1015,830,9,33,3,4,12.0,78,9,7,1:16.229,157.593,1
24310,1015,842,9,10,8,5,11.0,78,72,1,1:14.279,161.730,1
24311,1015,832,1,55,9,6,8.0,78,32,5,1:15.891,158.295,1
24312,1015,826,5,26,7,7,6.0,78,31,10,1:16.288,157.471,1
24313,1015,848,5,23,10,8,4.0,78,43,3,1:15.607,158.890,1
24314,1015,817,4,3,6,9,2.0,78,78,4,1:15.697,158.701,1
24315,1015,154,210,8,13,10,1.0,78,41,16,1:16.746,156.531,1
24316,1015,846,1,4,12,11,0.0,78,61,13,1:16.413,157.214,1
24317,1015,825,210,20,5,14,0.0,77,61,17,1:16.992,156.031,11
24318,1015,815,211,11,16,12,0.0,77,67,15,1:16.613,156.803,11
24319,1015,807,4,27,11,13,0.0,77,65,8,1:16.276,157.496,11
24320,1015,847,3,63,19,15,0.0,77,76,18,1:17.038,155.938,11
24321,1015,840,211,18,17,16,0.0,77,45,12,1:16.379,157.284,11
24322,1015,8,51,7,14,17,0.0,77,50,14,1:16.436,157.166,11
24323,1015,9,3,88,20,18,0.0,77,32,19,1:17.388,155.233,11
24324,1015,841,51,99,18,19,0.0,76,46,11,1:16.299,157.448,12
24325,1015,844,6,16,15,,0.0,16,6,20,1:19.151,151.775,4
24326,1016,1,131,44,2,1,25.0,70,62,4,1:14.813,209.851,1
24327,1016,20,6,5,1,2,18.0,70,57,5,1:14.875,209.677,1
24328,1016,844,6,16,3,3,15.0,70,63,2,1:14.356,211.140,1
24329,1016,822,131,77,6,4,13.0,70,69,1,1:13.078,214.833,1
24330,1016,830,9,33,9,5,10.0,70,67,3,1:14.767,209.980,1
24331,1016,817,4,3,4,6,8.0,69,55,9,1:16.075,206.370,11
24332,1016,807,4,27,7,7,6.0,69,57,7,1:15.995,206.587,11
24333,1016,842,9,10,5,8,4.0,69,51,10,1:16.157,206.147,11
24334,1016,840,211,18,17,9,2.0,69,47,8,1:16.043,206.456,11
24335,1016,826,5,26,10,10,1.0,69,44,11,1:16.198,206.036,11
24336,1016,832,1,55,11,11,0.0,69,37,15,1:16.471,205.301,11
24337,1016,815,211,11,15,12,0.0,69,61,13,1:16.314,205.723,11
24338,1016,841,51,99,12,13,0.0,69,69,14,1:16.365,205.586,11
24339,1016,154,210,8,14,14,0.0,69,60,12,1:16.245,205.909,11
24340,1016,8,51,7,16,15,0.0,69,60,6,1:15.442,208.101,11
24341,1016,847,3,63,18,16,0.0,68,58,17,1:17.241,203.254,12
24342,1016,825,210,20,0,17,0.0,68,41,19,1:17.309,203.075,12
24343,1016,9,3,88,19,18,0.0,67,64,18,1:17.285,203.139,13
24344,1016,848,5,23,13,,0.0,59,47,16,1:17.151,203.491,130
24345,1016,846,1,4,8,,0.0,8,4,20,1:18.023,201.217,22
24346,1017,1,131,44,1,1,25.0,53,53,2,1:32.764,226.717,1
24347,1017,822,131,77,2,2,18.0,53,43,3,1:33.586,224.725,1
24348,1017,844,6,16,3,3,15.0,53,40,4,1:33.828,224.146,1
24349,1017,830,9,33,4,4,12.0,53,38,5,1:34.162,223.351,1
24350,1017,20,6,5,7,5,11.0,53,53,1,1:32.740,226.775,1
24351,1017,832,1,55,6,6,8.0,53,52,6,1:34.561,222.408,1
24352,1017,8,51,7,12,7,6.0,52,47,8,1:34.873,221.677,11
24353,1017,807,4,27,13,8,4.0,52,46,10,1:34.950,221.497,11
24354,1017,846,1,4,5,9,2.0,52,45,7,1:34.754,221.955,11
24355,1017,842,9,10,9,10,1.0,52,47,15,1:35.197,220.922,11
24356,1017,817,4,3,8,11,0.0,52,42,14,1:35.150,221.032,11
24357,1017,815,211,11,14,12,0.0,52,42,11,1:35.014,221.348,11
24358,1017,840,211,18,17,13,0.0,52,44,9,1:34.924,221.558,11
24359,1017,826,5,26,19,14,0.0,52,43,16,1:35.225,220.857,11
24360,1017,848,5,23,11,15,0.0,52,51,12,1:35.029,221.313,11
24361,1017,841,51,99,10,16,0.0,52,50,13,1:35.115,221.113,11
24362,1017,825,210,20,15,17,0.0,52,50,18,1:35.692,219.780,11
24363,1017,9,3,88,18,18,0.0,51,50,20,1:36.608,217.696,12
24364,1017,847,3,63,20,19,0.0,51,51,19,1:35.830,219.463,12
24365,1017,154,210,8,16,20,0.0,44,42,17,1:35.691,219.782,31
24366,1018,830,9,33,2,1,26.0,71,60,1,1:07.475,230.378,1
24367,1018,844,6,16,1,2,18.0,71,58,3,1:07.994,228.620,1
24368,1018,822,131,77,3,3,15.0,71,53,7,1:08.565,226.716,1
24369,1018,20,6,5,9,4,12.0,71,62,2,1:07.676,229.694,1
24370,1018,1,131,44,4,5,10.0,71,69,5,1:08.050,228.432,1
24371,1018,846,1,4,5,6,8.0,70,69,8,1:08.699,226.274,11
24372,1018,842,9,10,8,7,6.0,70,63,9,1:08.790,225.974,11
24373,1018,832,1,55,19,8,4.0,70,53,6,1:08.117,228.207,11
24374,1018,8,51,7,6,9,2.0,70,57,15,1:09.126,224.876,11
24375,1018,841,51,99,7,10,1.0,70,57,13,1:09.051,225.120,11
24376,1018,815,211,11,13,11,0.0,70,67,14,1:09.061,225.087,11
24377,1018,817,4,3,12,12,0.0,70,65,4,1:08.019,228.536,11
24378,1018,807,4,27,15,13,0.0,70,59,16,1:09.248,224.480,11
